time	hypnogram	wake_F	wake_C	NREM_F	NREM_C	REM_F	REM_C	H
470	1	5.8405369273573955	0.8241351838912555	0.0005458690946188797	0.0001379551347731435	3.96302269120991e-07	2.3768253462336376e-07	0.506701738428959
480	1	5.83765817016146	0.8239472618088642	0.0005400833830518907	0.00013647870462188207	3.354626284288238e-07	2.0119392192697165e-07	0.5068433483782006
490	1	5.834798599356141	0.8237604126920587	0.0005344150923351009	0.00013503210946459274	2.8396298443399256e-07	1.703069781128628e-07	0.5069849176758129
500	1	5.831958086380599	0.8235746315897786	0.0005288623458322151	0.00013361487228664938	2.403694769539951e-07	1.4416174463649607e-07	0.5071264463334658
510	1	5.829136503528353	0.8233899135606045	0.0005234232976256491	0.00013222652388303753	2.0346836954829427e-07	1.2203028230575285e-07	0.5072679343628278
520	1	5.826333723944143	0.8232062536715984	0.0005180961320087586	0.00013086660272920746	1.7223225650114276e-07	1.0329640389767345e-07	0.507409381775559
530	1	5.823549621620503	0.8230236469976527	0.0005128790629865704	0.00012953465485410966	1.4579145765011118e-07	8.743851818891101e-08	0.5075507885833217
540	1	5.820784071393901	0.8228420886211986	0.0005077703337848694	0.00012823023371535968	1.234098046312041e-07	7.401510774103942e-08	0.5076921547977703
550	1	5.8180369489406365	0.822661573632112	0.0005027682163674608	0.00012695290007649424	1.044641443778563e-07	6.265243611121027e-08	0.5078334804305591
560	1	5.815308130772414	0.8224820971277773	0.0004978710109614836	0.00012570222188627278	8.842698920741067e-08	5.3034142230626825e-08	0.5079747654933369
570	1	5.812597494231888	0.8223036542132225	0.0004930770455906085	0.00012447777415999117	7.485183043639315e-08	4.48924322360855e-08	0.5081160099977513
580	1	5.809904917487853	0.8221262400013156	0.0004883846756160025	0.00012327913886276995	6.336070662423831e-08	3.800062351634693e-08	0.5082572139554454
590	1	5.807230279530391	0.821949849612989	0.0004837922832849198	0.00012210590479478256	5.363368031879382e-08	3.216683338364642e-08	0.5083983773780572
600	1	5.804573460165951	0.8217744781774723	0.00047929827728679565	0.00012095766747839268	4.5399930313704694e-08	2.7228636649468218e-08	0.5085395002772226
610	1	5.8019343400122745	0.8216001208325414	0.0004749010923167076	0.00011983402904716389	3.843021140707855e-08	2.3048543360071757e-08	0.508680582664576
620	1	5.799312800493332	0.8214267727247596	0.0004705991886460917	0.0001187345981367165	3.253047172499495e-08	1.9510170782259724e-08	0.5088216245517477
630	1	5.796708723834109	0.8212544290097202	0.00046639105170059045	0.00011765898977739561	2.7536449902499166e-08	1.6515003059287744e-08	0.5089626259503627
640	1	5.794121993055522	0.8210830848522774	0.0004622751916449087	0.00011660682528872095	2.3309101696051504e-08	1.3979648318809697e-08	0.5091035868720445
650	1	5.791552491969104	0.8209127354267798	0.00045825014297456757	0.00011557773217559166	1.97307286945444e-08	1.1833516864880237e-08	0.5092445073284124
660	1	5.789000105171847	0.8207433759172927	0.0004543144641144386	0.00011457134402621465	1.6701701343926628e-08	1.0016855809915981e-08	0.5093853873310821
670	1	5.786464718040996	0.820575001517812	0.0004504667370239484	0.00011358730041172834	1.4137685047434819e-08	8.479085426568239e-09	0.5095262268916677
680	1	5.783946216728793	0.820407607432473	0.00044670556680883846	0.00011262524678749316	1.1967292110132752e-08	7.177390899986307e-09	0.5096670260217778
690	1	5.781444488157249	0.8202411888757538	0.00044302958133937746	0.00011168483439602257	1.0130094152874899e-08	6.0755302718445695e-09	0.5098077847330192
700	1	5.778959420012975	0.8200757410726703	0.0004394374308749137	0.00011076572017152662	8.574939657049717e-09	5.14282538674607e-09	0.5099485030369956
710	1	5.776490900741982	0.8199112592589692	0.00043592778769466564	0.00010986756664604019	7.258529796952212e-09	4.353307746793972e-09	0.5100891809453052
720	1	5.774038819544546	0.8197477386813034	0.00043249934573464803	0.00010899004185711222	6.144212907913847e-09	3.684995493095753e-09	0.5102298184695456
730	1	5.771603066369988	0.8195851745974233	0.00042915082023062544	0.00010813281925702722	5.200964025605906e-09	3.1192813838197434e-09	0.5103704156213086
740	1	5.769183531911629	0.8194235622763449	0.0004258809473670061	0.0001072955776235367	4.402521084708733e-09	2.6404147288048284e-09	0.5105109724121841
750	1	5.766780107601676	0.8192628969985147	0.00042268848393155894	0.00010647800097207108	3.72665372687135e-09	2.235062856675198e-09	0.5106514888537589
760	1	5.764392685606098	0.8191031740559783	0.00041957220697587584	0.00010567977846941266	3.1545443600118904e-09	1.891939904767271e-09	0.510791964957615
770	1	5.762021158819681	0.8189443887525419	0.00041653091348147213	0.00010490060434880164	2.6702642363266105e-09	1.60149259658668e-09	0.5109324007353329
780	1	5.759665420860947	0.8187865364039234	0.0004135634200314322	0.00010414017782645311	2.260329961899251e-09	1.3556342581681349e-09	0.5110727961984892
790	1	5.757325366067213	0.8186296123379049	0.0004106685624875157	0.00010339820301946066	1.913328090190197e-09	1.1475196677848616e-09	0.5112131513586561
800	1	5.75500088948964	0.8184736118944822	0.000407845195672627	0.00010267438886506431	1.6195973472856429e-09	9.713544703423273e-10	0.5113534662274041
810	1	5.752691886888317	0.8183185304260064	0.00040509219305855673	0.00010196844904126031	1.3709596413783917e-09	8.222338501454712e-10	0.5114937408162996
820	1	5.750398254727378	0.8181643632973233	0.0004024084464589195	0.00010128010188872897	1.160492408575793e-09	6.960059779808066e-10	0.5116339751369056
830	1	5.748119890170124	0.8180111058859101	0.00039979286572718666	0.00010060907033406024	9.823357435633543e-10	5.891563996586382e-10	0.5117741692007803
840	1	5.745856691074267	0.8178587535820082	0.00039724437845973745	9.995508181425573e-05	8.315293824628642e-10	4.987101874772071e-10	0.5119143230194799
850	1	5.743608555987116	0.8177073017887507	0.0003947619297038462	9.931786820248371e-05	7.038745537940424e-10	4.2214912295010615e-10	0.5120544366045604
860	1	5.741375384140788	0.817556745922289	0.00039234448167051905	9.869716573506794e-05	5.958170742318408e-10	3.573415814201843e-10	0.512194509967571
870	1	5.739157075447558	0.8174070814119134	0.0003899910134521074	9.809271493969132e-05	5.043483925446952e-10	3.0248318203836506e-10	0.5123345431200567
880	1	5.736953530495125	0.8172583037001782	0.0003877005207446037	9.750426056478952e-05	4.2692182509668906e-10	2.5604654956315847e-10	0.5124745360735594
890	1	5.734764650541989	0.8171104082430078	0.00038547201557455986	9.69315515101207e-05	3.6138165073094136e-10	2.1673878882886417e-10	0.5126144888396215
900	1	5.732590337512838	0.8169633905098154	0.0003833045260305383	9.637434075848693e-05	3.0590309088419115e-10	1.8346548772879482e-10	0.5127544014297786
910	1	5.73043049399388	0.8168172459836155	0.0003811970959990221	9.583238530858979e-05	2.5894150385066627e-10	1.553002464237032e-10	0.5128942738555645
920	1	5.728285023228426	0.8166719701611239	0.00037914878490472	9.530544610900274e-05	2.1918937865492693e-10	1.3145888438287586e-10	0.5130341061285082
930	1	5.726153829112263	0.8165275585528629	0.00037715866745517907	9.479328799323954e-05	1.8553993115116936e-10	1.1127760711920679e-10	0.5131738982601372
940	1	5.724036816189191	0.8163840066832663	0.0003752258333896449	9.429567961590186e-05	1.5705628878657207e-10	9.41945247307047e-11	0.5133136502619728
950	1	5.721933889646579	0.8162413100907729	0.0003733493872320897	9.381239338988791e-05	1.3294540606662018e-10	7.973400768408978e-11	0.5134533621455365
960	1	5.719844955310929	0.8160994643279255	0.00037152844804834564	9.334320542464277e-05	1.1253598447319959e-10	6.749344427168056e-11	0.5135930339223446
970	1	5.717769919643498	0.8159584649614607	0.0003697621492072713	9.288789546543624e-05	9.525978207878119e-11	5.713203104071848e-11	0.5137326656039115
980	1	5.715708689735899	0.8158183075723918	0.00036804963814588706	9.244624683364779e-05	8.06357924763944e-11	4.8361284096671874e-11	0.5138722572017453
990	1	5.71366117330582	0.8156789877561129	0.0003663900761384099	9.201804636804544e-05	6.825685253298346e-11	4.0937007094897075e-11	0.5140118087273545
1000	1	5.7116272786926645	0.8155405011224662	0.00036478263806912506	9.160308436703832e-05	5.777830609736742e-11	3.465249229236931e-11	0.5141513201922425
1010	1	5.709606914853327	0.8154028432958338	0.0003632265122090294	9.12011545318882e-05	4.890840803620089e-11	2.933276536222511e-11	0.5142907916079079
1020	1	5.7075999913579425	0.8152660099152117	0.00036172089999618543	9.081205391086565e-05	4.1400201425780474e-11	2.4829713734449606e-11	0.5144302229858483
1030	1	5.70560641838567	0.8151299966342909	0.00036026501581972495	9.043558284433312e-05	3.5044641743356636e-11	2.1017962825298665e-11	0.5145696143375572
1040	1	5.70362610672052	0.8149947991215291	0.00035885808680743503	9.007154491073932e-05	2.966477662073329e-11	1.7791385340867203e-11	0.5147089656745264
1050	1	5.701658967747225	0.8148604130602175	0.00035749935261687504	8.971974687351133e-05	2.5110819112056143e-11	1.5060146466352417e-11	0.5148482770082405
1060	1	5.699704913447074	0.8147268341485602	0.0003561880652299622	8.937999862882883e-05	2.1255977305032493e-11	1.2748202672764819e-11	0.5149875483501837
1070	1	5.697763856393834	0.8145940580997372	0.0003549234887509651	8.905211315426417e-05	1.7992924163042616e-11	1.0791184502518622e-11	0.5151267797118372
1080	1	5.695835709749745	0.8144620806419605	0.00035370489920785774	8.873590645827726e-05	1.523080931100129e-11	9.13460438612631e-12	0.5152659711046769
1090	1	5.69392038726141	0.8143308975185505	0.00035253158435696153	8.843119753054709e-05	1.2892729566699318e-11	7.732339591783047e-12	0.5154051225401782
1100	1	5.69201780325585	0.8142005044879875	0.00035140284349084207	8.813780829312986e-05	1.0913587791810763e-11	6.54534806991397e-12	0.5155442340298091
1110	1	5.690127872636508	0.8140708973239718	0.0003503179872493866	8.785556355242614e-05	9.238280448400014e-12	5.540581439051688e-12	0.5156833055850399
1120	1	5.6882505108792865	0.8139420718154785	0.0003492763374340216	8.758429095194664e-05	7.820163398627749e-12	4.6900648482468326e-12	0.5158223372173322
1130	1	5.6863856340286665	0.8138140237668083	0.0003482772268250122	8.732382092586134e-05	6.619753232239732e-12	3.97011809741425e-12	0.5159613289381466
1140	1	5.684533158693795	0.8136867489976476	0.00034731999900179666	8.707398665332078e-05	5.6036279640193576e-12	3.360696329940093e-12	0.5161002807589415
1150	1	5.6826930020446005	0.8135602433431073	0.0003464040081663015	8.68346240135338e-05	4.74349649427123e-12	2.8448319410226726e-12	0.5162391926911699
1160	1	5.680865081808016	0.8134345026537804	0.0003455286189691872	8.660557154159271e-05	4.015410924126127e-12	2.408162163282203e-12	0.5163780647462829
1170	1	5.679049316264102	0.8133095227957753	0.0003446932063389807	8.638667038503067e-05	3.3990997948417278e-12	2.03852917661285e-12	0.5165168969357281
1180	1	5.677245624242336	0.8131852996507679	0.0003438971553140399	8.617776426109965e-05	2.8774036870557813e-12	1.7256416084805032e-12	0.5166556892709493
1190	1	5.675453925117798	0.813061829116041	0.00034313986087730993	8.597869941475789e-05	2.435797465868412e-12	1.460788000111006e-12	0.5167944417633875
1200	1	5.673674138807487	0.8129391071045204	0.0003424207277938171	8.578932457735455e-05	2.0619858700352945e-12	1.2365942608548847e-12	0.5169331544244813
1210	1	5.671906185766578	0.8128171295448176	0.0003417391704508621	8.560949092599946e-05	1.7455739142154513e-12	1.046819195612963e-12	0.5170718272656636
1220	1	5.670149986984799	0.8126958923812578	0.00034109461270086217	8.543905204360747e-05	1.4777668573528992e-12	8.861885399938332e-13	0.5172104602983661
